-7.042778982511999075e-02,6.611986183548923535e-02,7.564293617150452675e-02,9.444566171139223698e-02,7.508651408940103522e-02,2.518646750061126482e-02,1.195108475744062204e-01,-2.645713785927794603e-02,-8.557093597587028810e-02,-1.517983365207768998e-01,-1.217380887017567304e-01
-3.146984596329627237e-02,8.372523602034309675e-02,8.330234865697150326e-02,1.127681523465526858e-01,2.507825267712160411e-02,1.598275011115530830e-01,4.431305272835128761e-02,-1.061239423985549379e-02,-1.051205559981061022e-01,-1.715696489617504206e-01,-1.902420983778898567e-01
-4.437027521155645360e-02,-1.501465000472990141e-02,1.150068745320185215e-01,1.505568743724809977e-01,1.262891526703389111e-01,2.014505826769350527e-01,5.270944710356140206e-02,-1.863101683383794338e-02,-1.036578847152545002e-01,-2.114717372936318895e-01,-2.528673672963233088e-01
-1.173372372739325264e-01,-2.240033119969542241e-02,5.138449286998003629e-02,2.183368938590164454e-01,2.417535384450562042e-01,1.253199523746206800e-01,7.763976951941931048e-02,1.143819805796164601e-02,-1.324206257577182910e-01,-1.902267363035861081e-01,-2.634879145911215303e-01
5.436684651471241914e-01,4.841660897187334278e-01,2.580150047600726637e-01,2.080222790847203740e-01,2.825651866814427038e-02,-6.799459680733921374e-02,-1.170605022046449228e-01,-2.150041371772530852e-01,-2.694322360691208118e-01,-3.849393346436693619e-01,-4.676975504767710845e-01
2.741932399837097023e-01,4.393979692924667724e-01,3.851168144395735737e-01,1.995004385867118479e-01,5.292151620254514910e-02,-4.456732447910560779e-03,-1.199625908588792811e-01,-1.870045891343585787e-01,-2.316223608666838629e-01,-3.659808940879387684e-01,-4.421028111092355495e-01
3.600940225721784849e-01,4.528115102464775887e-01,3.720764925196728967e-01,1.458348492719756528e-01,1.596661776484786799e-02,-3.899391686806774615e-02,-8.700076092609254630e-02,-1.590368694086166101e-01,-2.694533863184038758e-01,-3.540351149882559056e-01,-4.382634438657104781e-01
4.872631783324004040e-01,4.474837523127677130e-01,3.685543522060337196e-01,8.668161500959747912e-02,3.790233887598670748e-02,-5.525038922707503630e-02,-1.010962954132210712e-01,-1.874161122449824468e-01,-2.989868692781678661e-01,-3.304572803521090840e-01,-4.546782902212287425e-01
4.868266241966079377e-01,4.419730202314249290e-01,3.355890984931049204e-01,1.545588742736274668e-01,6.313609299416800269e-02,-5.025610069898256427e-02,-9.877898034533627580e-02,-1.959615186233332196e-01,-2.795235529188193624e-01,-3.290378069648567383e-01,-5.285257506376015435e-01
2.143408616477366913e-01,3.226156514398526021e-01,3.569090755961745742e-01,2.026940133571955016e-01,9.013230443755437804e-02,-1.218929748023045434e-02,-1.047395369113965913e-01,-1.208459610536212203e-01,-2.634848049135913861e-01,-2.713781237030428173e-01,-4.140541824166299456e-01
1.831448682974694542e-01,2.664562272020885025e-01,3.684301977425996633e-01,2.429760813250432250e-01,1.090222339312045818e-01,-1.842959379810604759e-03,-1.133298686176522629e-01,-2.084818472105678389e-01,-2.218094930884819682e-01,-2.582594345901574329e-01,-3.663060056117397600e-01
1.450218539749990043e-01,3.141862614526931274e-01,3.596243837547494770e-01,2.080754721263180507e-01,1.624257408273819259e-01,-4.269266057017606641e-03,-1.231371374847540778e-01,-2.072995882417840718e-01,-2.196087377551387831e-01,-3.020883017034026174e-01,-3.329306808940422080e-01
2.957769559384173519e-01,3.733652784584875484e-01,2.943603330021558051e-01,2.353821848182646725e-01,8.404107621125600502e-02,-7.301943353668960413e-03,-1.174005960828279349e-01,-8.903239743618618363e-02,-3.563139056219188916e-01,-3.382435059754818063e-01,-3.746334799584967179e-01
2.107179785749093703e-01,3.374876416267849066e-01,2.488208343471156603e-01,1.822709163003151112e-01,1.153739820082102518e-01,9.913439151098035751e-02,1.387220312635051300e-02,-1.406637390745557603e-01,-2.940746649242029775e-01,-3.442916547504482061e-01,-4.286478887454627795e-01
1.113875859133925950e-01,2.687063856663538530e-01,1.907332549381179909e-01,1.706893165791685263e-01,1.054461865931193287e-01,1.235701682951177993e-01,7.262856376391590985e-02,-1.745789394117602811e-02,-2.393125913815747907e-01,-3.278879234694316303e-01,-4.585030529569977809e-01
-1.545592304193270650e-01,-3.397157571517039898e-02,7.019310086931485060e-02,1.614299343477658688e-01,1.657442637054256096e-01,2.608712831828787770e-01,1.763791457563539389e-01,4.717723836247023073e-02,-1.075980861562073621e-01,-2.229318323586859663e-01,-3.627342415748167070e-01
-1.594588406861996432e-01,4.166669535186162676e-02,3.874192554460886839e-02,1.863544596687467525e-01,1.782952519422291715e-01,2.531660748108146564e-01,1.508765446584616754e-01,6.682031274818811539e-02,-1.402618161825395227e-01,-1.989240967272185578e-01,-4.172765111289544748e-01
-5.345704754533331382e-02,8.246507266570990424e-02,5.302428609893761191e-02,9.968402244833685089e-02,1.394980906458798131e-01,2.356883982265123301e-01,1.531012502117916618e-01,2.590101114139464755e-02,-1.268657417455436587e-01,-2.135141459358935734e-01,-3.955251962117927178e-01
1.344188660276151026e-01,4.204340711697618360e-03,4.328049736176176054e-02,6.377016206040186930e-02,1.365424612363828061e-01,2.166325568193259166e-01,1.348285043526482596e-01,9.051313864918864027e-03,-1.743492907070347542e-01,-1.948688954846331534e-01,-3.735105162430829573e-01
-4.524436014577628562e-01,-1.495451337932016678e-01,2.247586249294108995e-03,1.482337470140229208e-01,2.280747425801532557e-01,2.763350493128244878e-01,2.482540746638148832e-01,8.083880006054044998e-02,-1.263314739186460756e-02,-9.853731581310398724e-02,-2.708248014247192081e-01
-3.505431411377823991e-01,-2.071663286029430395e-01,-3.543267872991862077e-02,7.935419911542407334e-02,2.328686038138889636e-01,2.592898007302886221e-01,2.316298637422757878e-01,9.054864317538902085e-02,5.636687263729900366e-02,-1.898970218747129124e-01,-1.670188128692013940e-01
-3.309156130714154820e-01,-1.738625508160698274e-01,-7.788863943019785907e-02,9.458469790291657020e-02,1.413589721209413952e-01,2.054885100050718449e-01,1.958079122694118546e-01,2.324917532443748769e-02,3.983796044595022678e-02,-9.956187302063135292e-02,-1.809855173041885479e-02
-3.584795222894761046e-01,-1.924044416609427266e-01,-3.663499835916894654e-02,7.650698025019497805e-03,1.452409259322071655e-01,1.876755477550453577e-01,2.270979633540446407e-01,3.405157566134686675e-03,4.536045652799147732e-02,-7.066463626149710464e-02,4.175284941064294486e-02
-3.823871245981798062e-01,-2.135084878292099475e-01,-1.122446653548974105e-01,9.021335725698742536e-02,1.527187880932996400e-01,2.128985250729078516e-01,2.327840022598932634e-01,5.076087069946844110e-02,-5.453041746572928616e-02,-6.616962847516116852e-03,2.991211471297816615e-02
-5.304929100980111389e-01,-2.222168655445386776e-01,-5.215548122623525629e-02,1.536009660409711763e-01,2.213767794593528571e-01,1.322432867300586956e-01,1.727465004763861778e-01,1.006596547336440217e-01,-1.586406911642912476e-02,6.530231779443518292e-02,-2.520017924963546818e-02
-4.097957201386885906e-01,-1.530423034431120932e-01,-9.260259170662887840e-02,7.470094361194146160e-02,8.710534410869552602e-02,1.117256066886072041e-01,1.815725516940109863e-01,6.538037967112098059e-02,1.497815488522165062e-01,-3.770244620912688305e-03,-1.105551471725085833e-02
-5.977536814863260162e-02,-7.474108162244208486e-02,-1.169666618367539712e-01,-3.699528996819045901e-02,-8.079020703881623078e-02,7.842088823849469037e-02,1.804785561554544948e-01,9.959922398638809682e-02,6.956583101958679904e-02,4.056022450145269076e-02,-9.935611528653875979e-02
-2.389625529638381707e-01,-1.415432167632126870e-01,-2.030255689067850255e-02,-6.410630878509415709e-02,-3.342100493696431585e-03,6.959787472424272536e-02,1.863533271138440028e-01,1.652048956480332009e-01,1.083672049344959198e-01,9.851768873123667447e-04,-6.225174341140649048e-02
-2.878610518778264016e-01,-1.580021476758153298e-01,-1.519395999743089476e-02,-1.363336145102920227e-01,1.272446684231187675e-02,9.053607164383459249e-02,1.418150428798679030e-01,1.503253077530453119e-01,1.607469336452163056e-01,2.146848216355845551e-02,1.977446913353686497e-02
-1.363355408558439841e-01,-8.429918076077402844e-02,-6.664517769247302326e-02,-1.217761698540260618e-01,-3.099857499448743781e-02,7.186707149656967886e-02,1.726683103401471797e-01,1.280881905075852423e-01,7.545978723923330023e-02,-3.698404027101398484e-02,2.895532484508578364e-02
-1.998397560057219025e-01,-5.855205821530562460e-02,-7.110267304783990383e-02,-8.991494488887452619e-02,-2.562639224674345684e-02,1.143254245370410871e-01,1.664287722383228640e-01,1.043136957896115824e-01,-2.523105132832270669e-04,1.438543200839692560e-03,5.878169915195519124e-02
-2.445284734603037080e-01,-9.746296700816969860e-02,-7.125098771381255247e-02,-6.366790647214060073e-02,9.457403840866218658e-02,1.450813699410091751e-01,1.448543452694686096e-01,1.796597505449559762e-02,1.089303802747787486e-02,3.201643204973114720e-02,3.152513590358996254e-02
-1.662351375074182513e-01,-1.103929277665600672e-01,-6.295931504190788175e-02,5.080222086394137193e-03,1.555663442492414283e-01,8.529856748834685476e-02,2.760083843725169572e-03,3.725582254650694480e-02,6.157039203829040019e-03,2.825315368151359863e-02,1.921614721633124745e-02
-1.755576687290867355e-01,-1.169147943590354011e-01,-6.116175711722071640e-02,-5.959200809614983996e-03,7.047276996525253523e-02,4.550279324417783045e-02,3.110731537470901031e-02,5.881956877968796960e-02,9.520861192983653964e-02,3.894511221509278087e-02,1.953724950619850631e-02
-5.718369285635116483e-02,-5.240966651225331674e-02,-2.810124871458397067e-02,-6.933917047961069002e-02,-3.909207636307909794e-02,2.017625506224351994e-02,9.856107726599905305e-02,-2.369686618711330794e-02,9.210769582004330047e-02,2.119136219654293996e-02,3.778633076816584335e-02
-5.913771282171120802e-02,-8.779105705169243379e-02,-2.289995701259561756e-02,-5.741293052751572645e-02,-2.871037973697365686e-03,3.820680699155554194e-02,1.168099694109532294e-01,2.690836500091231542e-02,6.145643370199804778e-02,6.347401929819529443e-03,-1.961628164802498020e-02
-2.659221966342517618e-02,5.781426144507184617e-02,1.693172568624223828e-02,-2.063463002863441531e-02,-4.980571805845457334e-02,9.875128320109194391e-02,7.409845186226426961e-02,3.840104673722999351e-02,5.721238291006347509e-03,-8.767851287720063169e-03,-1.859175881846728551e-01
1.529807624131827026e-01,1.695861071561113320e-01,1.425058509905285931e-02,-4.011949928455837977e-02,-4.230866799332444472e-02,-2.543230355941217269e-02,1.864862289644886317e-03,2.909832410142154657e-02,-1.271461836658227540e-02,-1.370502450378445758e-01,-1.101553068176954753e-01
-3.849212283277552160e-01,7.543441728843913729e-01,3.274310607369557147e-02,-2.710773019694068253e-02,-6.641246889349217142e-02,2.852913632953946177e-02,5.153310436598168565e-03,-2.314126392410909006e-03,-2.002026697461412041e-02,-1.031492474149451333e-01,-2.168446575240672303e-01
2.492104180588836648e-01,2.184921848215317652e-01,4.356903061219430384e-02,-8.296249895332508117e-02,-1.283778378371680517e-02,-1.401077573976872159e-02,3.726965649616964527e-02,3.357433379645247129e-02,-8.292495012797074239e-02,-1.445532469053358859e-01,-2.448263682751097292e-01
2.459023217797491334e-01,7.582511717794870876e-02,-4.959711181373327449e-02,-1.128575025021758549e-01,-6.616164787379696932e-02,4.916565985619669732e-02,1.144156785052681258e-01,-6.569890974752023993e-03,9.742521322983144216e-03,-1.412971732678691694e-01,-1.185679722098162969e-01
-9.220530125232713203e-01,-6.299477182745287784e-01,-5.184056313043190478e-01,-1.747069169652055720e-01,3.937448460377179771e-02,3.333291291506430554e-01,5.233857161778976419e-01,4.125792079839354365e-01,3.765302349922623470e-01,2.968083952042794849e-01,2.631061109545331789e-01
-7.813822085019548336e-01,-8.002653795207761434e-01,-6.850915303416387214e-01,-5.363250216902299972e-01,-1.989095853676348113e-03,2.409721298018581148e-01,5.574630154946589311e-01,6.585016095723268403e-01,5.028228020397540465e-01,4.179105204117388173e-01,4.273831585879410699e-01
-7.044088850230196819e-01,-5.177160046042643682e-01,-6.620828766620643346e-01,-6.480430345026222394e-01,-2.727142300062670444e-01,2.070953694840154125e-01,5.663040462145556564e-01,6.259029159211328963e-01,5.613050309725495790e-01,4.222273710170749705e-01,4.221302971889058231e-01
-6.401881081363827164e-01,-4.554959159585494355e-01,-5.048621456293265197e-01,-6.352762717207032228e-01,-3.554178474041485014e-01,6.997674002830378548e-02,4.982655318342066320e-01,6.200874901101360859e-01,5.522576174577797925e-01,4.147906894562527480e-01,4.358622199624322402e-01
-5.374990762279732159e-01,-5.233163669107638860e-01,-5.056920166407812278e-01,-5.682188348154699753e-01,-3.408026915118829159e-01,2.309441622296848351e-02,4.689620077052234492e-01,5.656680211036499983e-01,5.392393740023311288e-01,4.241850137799496601e-01,4.543801532927469466e-01
-5.956611401569325004e-01,-5.183632292778601602e-01,-3.945931347628726105e-01,-5.071420348694193336e-01,-3.925266158732849675e-01,-2.320373051590451929e-02,4.230082902346459228e-01,5.213683009865301976e-01,5.828590293190814009e-01,4.490976940804385364e-01,4.551565708355762574e-01
-6.113745201710829580e-01,-5.083552373819610892e-01,-3.559186225201675935e-01,-4.283269590563620888e-01,-3.742979814652118709e-01,-7.716123346587866472e-02,3.410870077127201583e-01,5.225739325579299432e-01,5.287976135676539791e-01,5.626426997047735412e-01,4.003333005175835346e-01
-4.566829798634390869e-01,-5.036341323774027323e-01,-3.865513811696055235e-01,-3.499360449649453475e-01,-4.013063787334421040e-01,-1.982194324411987729e-01,2.536794372746369319e-01,5.082886544448448340e-01,6.214481408373835336e-01,5.332313430682913413e-01,3.796827739248782585e-01
-5.343512907448622062e-01,-3.682683695565143189e-01,-3.733451411037622680e-01,-3.692928401946695693e-01,-3.247931289386603027e-01,-8.880478168469507771e-02,2.298224334563285787e-01,4.666165960971513371e-01,5.516973921118402124e-01,4.354923609248970706e-01,3.752267696329472102e-01
-5.156707861152569627e-01,-3.410373447786942958e-01,-3.307991939238945633e-01,-2.898689884468634848e-01,-1.686589832753360163e-01,1.061817464067904559e-02,3.239462587115584657e-01,3.368714737755922339e-01,3.891619612447894117e-01,2.332329171728935169e-01,3.522045109945348695e-01
-5.190401210166271095e-01,-3.656670457709099153e-01,-2.529444877346569420e-01,-2.419447233523608354e-01,-3.038033961564967633e-02,3.532057364148388778e-02,2.333991180374259677e-01,1.787705761506495072e-01,2.212495877917097786e-01,3.611181282689877037e-01,3.801187335999474115e-01
-5.572003588406257979e-01,-2.894866680911649670e-01,-1.994688921045395524e-01,-7.517140538803945837e-02,3.235583729871027714e-02,-2.494011537395990352e-02,-4.731725863217550732e-02,4.258490904072664840e-02,2.364897442282198892e-01,3.684056051442972102e-01,5.137486027185513837e-01
-2.985607940336645338e-01,-2.748802506737475504e-01,-1.597632904258183828e-03,-5.702361595868787880e-02,-8.639573616265794342e-02,-2.776941012204163783e-01,-1.378896779543350437e-01,-4.301312986089689261e-02,2.322747435206065081e-01,4.047666840994013082e-01,5.400135111486548123e-01
-5.368189546138151247e-01,-2.981339822146797935e-01,-5.556590135688588283e-02,-1.608679199689420081e-01,-2.728662331249736006e-01,-1.784282775257195475e-01,-1.132483796522372188e-01,7.969790964003298228e-02,3.285577816991316347e-01,5.201393919892893791e-01,6.875345651288040649e-01
-3.560358376373096156e-01,-3.931966769103958370e-01,-2.614644655558260311e-01,-2.631183858029932932e-01,-2.369211917409397294e-01,-1.435744952348982917e-01,-7.967236138554834035e-02,9.853731359790507405e-02,3.839830093601890315e-01,5.605602064083365921e-01,6.909028849014779983e-01
-3.565364980298317832e-01,-3.824796249339643683e-01,-2.499435876840032655e-01,-2.795170182353741151e-01,-1.834810658632763936e-01,-1.734390524542532841e-01,-6.661280307558792302e-02,1.111611937359122670e-01,3.619539612960416264e-01,6.366190454638274154e-01,5.822754497805138207e-01
-3.762132091589891481e-01,-3.479940957185727601e-01,-2.667305812692215561e-01,-2.414524859959945591e-01,-1.541964361647865100e-01,-1.409310580976916860e-01,-3.990780936481330698e-02,1.684004747578999872e-01,3.534942946838310895e-01,5.007788382060049948e-01,5.447520681223312344e-01
-4.072759308576767712e-01,-2.284592494789603467e-01,-2.198900131283236803e-01,-1.299264081135518278e-01,-1.183758356151756175e-01,-6.522714110375993357e-02,5.409460630428064576e-02,2.356114214668136864e-01,3.304350718760000749e-01,2.801337672950308111e-01,2.688797113553234031e-01
-3.194225000871242504e-01,-2.078034667234227584e-01,-2.329640015470730852e-01,-1.368799080282327996e-01,-8.644234019045993200e-02,7.393084611865607947e-02,1.802082924513199735e-01,2.821066383998231952e-01,2.000737490540336339e-01,1.028355786334755884e-01,1.443571119190036889e-01
-3.272672636898104059e-01,-2.838107615759870583e-01,-2.082347874045862302e-01,-1.401631025763858673e-01,6.783023078903194225e-02,1.147338330067717571e-01,1.306678291169820483e-01,5.888101587261607150e-02,7.604940193311748864e-02,1.381214909686885317e-01,3.731921135595597239e-01
-4.970564882448258448e-01,-2.417564073454128160e-01,-1.747932129806502033e-01,-7.376476230090633912e-02,7.910321718132662383e-03,7.399185418457188135e-02,5.607699687139588995e-02,-5.100558659152087948e-02,1.527965997380520413e-01,2.670300378328580582e-01,4.805706471183088802e-01
-3.774112705135239665e-01,-2.420672919240050014e-01,-9.168256015317921559e-02,-7.272351094488604950e-02,-6.391852702857647728e-02,-3.816802935304886013e-02,-3.940565786783301050e-02,1.212402985856453341e-03,1.664544494021749088e-01,2.695808850961267655e-01,4.881291103008928989e-01
-2.697432008002782489e-01,-2.387034780230798958e-01,-1.696602722490103687e-01,-1.359997068376350704e-01,-1.016212793063484554e-01,-8.129772705584703552e-02,8.513747810209304490e-03,1.139153563368622279e-02,1.364679030919215830e-01,3.469314802071625792e-01,4.937209975292200514e-01
-3.859629464731240134e-01,-3.352569116272003935e-01,-1.167137670099325231e-01,-1.374615033162793765e-01,-1.128287531438281199e-01,-5.880056233379971076e-02,2.883104591859586563e-02,4.000305637164025541e-04,2.093989159027189739e-01,3.913732002677401400e-01,5.170212512513954195e-01
-3.984875368927931483e-01,-3.019760296261027044e-01,-1.085908738861161016e-01,-1.689274350395719715e-01,-1.201114229962871871e-01,-2.626338138066630634e-02,-1.435380539400932243e-02,4.008966529663959832e-02,2.060793782608589808e-01,3.460286915466594948e-01,5.465127501113877795e-01
-4.687339851007237268e-01,-3.517451117749454959e-01,-1.812173481470849001e-01,-1.316689735702889497e-01,-9.896014989424894992e-02,-4.656237028533238842e-02,4.668428968654403377e-02,6.181981519678791948e-02,2.199322225088151672e-01,3.819322205650066415e-01,5.685193908154706488e-01
-5.136273613710082842e-01,-3.033966558205380970e-01,-2.065503788189984036e-01,-1.131757276898743836e-01,-9.758689337163861666e-02,-5.449722063374196068e-02,6.779353124215736770e-03,9.666801029726257433e-02,2.175369518774690203e-01,3.775264817048742394e-01,5.903234407019799512e-01
-4.241387140329060390e-01,-3.131468591773798327e-01,-2.164280209895339535e-01,-1.268992367769339324e-01,-1.171283053441123378e-01,-6.265679262380907666e-02,-5.863713007731474747e-03,8.383123401395531360e-02,2.095566750905641928e-01,3.550040881828744332e-01,6.178696446650115970e-01
-4.046400506245495521e-01,-3.219580209071910559e-01,-1.555047131290812068e-01,-1.456907152231763369e-01,-1.182244677892507756e-01,-7.060915255922650680e-02,-1.900970777346366880e-02,7.715280556960713021e-02,2.087753107845187195e-01,3.257683762816736550e-01,6.239403353701398203e-01
-1.874382548835662465e-01,-2.232935997364451364e-01,-2.650544719976990482e-01,-1.832815962210356808e-01,-1.744665813592420900e-01,-1.080729101377913004e-01,-4.773769971946895119e-02,7.777165294271526363e-03,1.709571431874374881e-01,3.447470494527173912e-01,6.658637561208216038e-01
-5.431412951224694474e-01,-6.480458839697404994e-01,-6.737131659168789088e-01,-3.650161733299233102e-01,-1.638495624474747281e-01,5.374244512069337176e-02,1.749202443487904990e-01,2.806644287356581113e-01,3.897451946589647331e-01,6.192349546811430905e-01,8.754588132412377544e-01
-1.110045761423348987e+00,-9.033655452159922161e-01,-9.348838321343291291e-01,-5.844914324859381560e-01,-2.250516676485067036e-01,1.410332091215302786e-01,3.997214532630337658e-01,5.197066590943368869e-01,7.157207222066555019e-01,7.967207752405793819e-01,1.184935419981977711e+00
-9.103687805647219244e-01,-9.495340064452419959e-01,-1.033668463042449970e+00,-7.244528021118944450e-01,-2.768153877085036685e-01,4.430018231268340045e-02,4.435274982148964540e-01,5.585685611283464080e-01,7.745480292389812504e-01,9.090382304228832311e-01,1.164856938555021149e+00
-1.339274839388832739e+00,-1.183143192968911350e+00,-1.033943385114604263e+00,-7.437004325205314181e-01,-3.820379366656272424e-01,1.250327801882881174e-01,5.269492439970074882e-01,7.679052474377648929e-01,9.044451814909001408e-01,1.021929518609924870e+00,1.335837814934620837e+00
-1.357732494761030750e+00,-1.336758720941241263e+00,-1.201532799002145380e+00,-8.743346659789483777e-01,-3.638682160027371659e-01,1.021536912544640519e-01,5.590778182983667799e-01,8.761221973499541127e-01,1.032141366083821232e+00,1.111363935737469166e+00,1.453367887962027538e+00
-1.336050220903885366e+00,-1.392900477342347232e+00,-1.420620270552420017e+00,-9.438003336776983332e-01,-5.075073794879342293e-01,5.218323100086630362e-02,6.610406041111105413e-01,9.542674433158628844e-01,1.154773037268165714e+00,1.293797842179772006e+00,1.484816524088507617e+00
-1.238707794489846137e+00,-1.161568343663089919e+00,-1.333278480124855836e+00,-1.141373077500213107e+00,-6.164016793432544050e-01,3.505454050842204961e-02,5.473271367705146995e-01,9.556620928710733986e-01,1.223732184028133663e+00,1.266141069367034966e+00,1.463412351576080628e+00
-1.087751589480522529e+00,-1.004057938304389275e+00,-1.152338147157543791e+00,-1.126273818291523954e+00,-8.203241361108148944e-01,-1.141072326080855293e-01,5.076447268229222765e-01,8.854230252494783571e-01,1.180132960388417196e+00,1.244580774646022681e+00,1.487071374846038907e+00
-1.053330630944808721e+00,-1.022964725340539838e+00,-9.574530054810168611e-01,-1.098616265004463077e+00,-7.822129168613648487e-01,-2.451515233662859283e-01,4.438936740756812549e-01,8.614127879434739787e-01,1.152911399925065083e+00,1.253551809248936166e+00,1.447959395805321847e+00
-1.115441447346647852e+00,-9.703572642104179025e-01,-9.019339318901071767e-01,-9.719767752258328120e-01,-8.653702663648102922e-01,-3.050655304321355232e-01,3.467536558860515594e-01,8.857642137970200835e-01,1.194862686704913690e+00,1.272503299362880202e+00,1.430261359719086522e+00
-1.035140742938189362e+00,-8.999819604349454938e-01,-8.187031873965850970e-01,-9.218316171352911592e-01,-9.020206599822091498e-01,-4.002611998868366716e-01,3.105507315826129267e-01,7.749174566743763926e-01,1.154183532812387503e+00,1.320870354489380283e+00,1.417417292215301217e+00
-1.165962116454993147e+00,-1.002357213658263024e+00,-7.269800121548257721e-01,-9.006340802833125991e-01,-8.633527198108422729e-01,-3.509719061908285753e-01,2.381084242386993788e-01,7.462824035896418184e-01,1.164956314828648143e+00,1.326528396266429155e+00,1.534382509629646174e+00
-1.160824528104138720e+00,-9.228303227870215952e-01,-8.339545796744813888e-01,-7.931842954245318378e-01,-8.348316962020708720e-01,-4.072447543115486068e-01,1.712666290067003105e-01,7.452217822732596364e-01,1.149592072653431440e+00,1.404144302958909574e+00,1.482645389611492615e+00
-1.207111185543322751e+00,-9.119520616030236670e-01,-7.709868697137739479e-01,-7.538909404793172619e-01,-7.617389120765127863e-01,-4.398743465864232149e-01,2.299633133423251152e-02,6.466312380824141837e-01,1.155504070378119419e+00,1.451818589860569775e+00,1.568604086347038296e+00
-9.290825246161656947e-01,-9.215697992433926622e-01,-5.918735458129713578e-01,-6.319441012961126702e-01,-6.452620466872464045e-01,-5.696106456172786991e-01,-1.544325405972281073e-01,5.228016186765279683e-01,1.004205726418841760e+00,1.429089807239721122e+00,1.487678051535305634e+00
-9.540655924609984240e-01,-7.428679736169628844e-01,-4.832592815032747957e-01,-5.512438821323295546e-01,-6.247369541419665051e-01,-6.165215690988411490e-01,-2.298190766625157200e-01,4.122728280860771255e-01,8.451803063056840815e-01,1.419395598646075118e+00,1.525665596579052874e+00
-8.221976279198482951e-01,-7.818143014962992687e-01,-5.652935589076333311e-01,-5.754913513196152630e-01,-6.312393832447039665e-01,-6.272453617958532179e-01,-2.386374468844837948e-01,4.288965581979929942e-01,8.776073372391614003e-01,1.379507969683589685e+00,1.555907166447694223e+00
-9.862708130940083251e-01,-8.505568032038374193e-01,-6.079987546935610165e-01,-5.781909234394697616e-01,-5.862412551432188978e-01,-5.399016158795497677e-01,-1.949025623773957827e-01,4.590729401863523629e-01,9.083380458213242692e-01,1.374865516462820736e+00,1.601786225360543270e+00
-8.717769565541004795e-01,-7.915962729140459953e-01,-6.590321735552494564e-01,-5.925787998941225432e-01,-5.896445087415096431e-01,-5.861062108674761628e-01,-1.776290781313851763e-01,4.130060326850714114e-01,8.485406892752616059e-01,1.456596411594182294e+00,1.550220867103373923e+00
-9.752144662755093396e-01,-7.397423811379542080e-01,-6.504608847041762898e-01,-5.896972443820814869e-01,-5.846975758803553136e-01,-5.349998046096907656e-01,-1.326377864039491317e-01,3.836716074965452750e-01,8.436733104954473594e-01,1.431659835509315304e+00,1.548445389892408652e+00
-9.988049746503875337e-01,-6.571580387276738655e-01,-6.463856058320468501e-01,-5.430662570740649731e-01,-4.959333086717234162e-01,-4.849124184497491385e-01,-1.408305586238497997e-01,3.847396451231552827e-01,8.165707649739070151e-01,1.337946898781772198e+00,1.427833853150661803e+00
-7.192955557970215352e-01,-6.000034376652321200e-01,-5.040646375337803908e-01,-4.921806642513997243e-01,-4.821362770376506068e-01,-3.924970387041757935e-01,-1.059396182057062985e-01,3.339404629094651078e-01,7.077780932109040135e-01,9.963957456364668230e-01,1.258002927438130136e+00
-6.604918763664436865e-01,-4.209463680342307446e-01,-3.935995019358479174e-01,-3.576025925384468396e-01,-2.721943591814777741e-01,-1.603769684850459287e-01,1.627115641610392682e-01,3.802469905817901785e-01,5.777452545237569126e-01,5.278567062063168613e-01,6.166511510685894759e-01
