-7.992449244533310626e-01,-3.766910711163589109e-01,6.674398480088711283e-02,5.637663001044418420e-02
-6.832863047159205561e-01,-2.292451362433552686e-01,6.095089106364220966e-04,1.493970142124587119e-02
-6.136493568630083661e-01,-2.179102755991885743e-01,-1.019868574345816903e-02,-3.107749169222628893e-03
-6.048554835674668784e-01,-2.721390555796002197e-01,-4.950575825183661793e-02,-1.240070244235857988e-02
-5.706975731173766775e-01,-2.985249999096001861e-01,-1.072417900072724917e-01,1.967891495596228446e-01
-5.463570888572164552e-01,-1.782798202245473029e-01,5.808679449898622449e-02,1.416819654244709237e-01
-6.581006697920009918e-01,5.435414405034530438e-02,3.136794779721208126e-01,-5.939453728017657363e-02
-5.888693873133641343e-01,-6.374912741073653077e-02,2.485393376049821190e-01,6.075830521008672436e-02
-4.912255709275990534e-01,-5.533900533033036390e-02,2.056057878690978891e-01,5.555606616286434818e-02
-5.928640373419505893e-01,2.885897748698917908e-02,2.533337998900007104e-01,-7.157999590553089375e-02
-5.884424362087210536e-01,3.579777317617535703e-03,1.704022946494611057e-01,-6.401511674610674274e-02
-6.082266387544548181e-01,-5.374791019126148872e-02,5.974683926570401038e-02,-4.436018608468472735e-02
-6.655932539590859731e-01,4.116874231472596180e-02,7.546220859553504079e-03,-2.293102105966410287e-02
-5.991713760477007655e-01,6.849886736022003930e-02,8.946983432856871199e-02,2.118919834776950006e-02
-6.374466741946493986e-01,1.863634182128353911e-01,1.722555251149481825e-01,-6.741662170732416748e-02
-6.769820384238907085e-01,1.195387269243648326e-01,1.922833131872335732e-01,-6.243416657862119190e-02
-8.612620131245984911e-01,1.417185843519636057e-01,2.662894804078952404e-01,3.344123460091469324e-03
-9.633843810551662168e-01,3.414148782265899462e-01,2.909670056942937899e-01,-8.684830595242554185e-02
-1.029048671899012390e+00,2.398965370345065573e-01,2.305933146480094453e-01,3.883169691500641396e-01
-1.109033587783195385e+00,3.423675932483832840e-01,3.770713064701879391e-01,-1.240189730230502885e-01
-9.328001232510292340e-01,2.749473440970917615e-01,3.711155486848854990e-01,-2.454600864485032008e-01
3.550868915363770695e-01,-8.119504483537642869e-01,1.727723735411138828e-01,7.391826810360863087e-02
7.420847590031489638e-01,-7.574096026052243857e-01,4.457465027181226613e-01,-1.485736291565148415e-01
7.218619335145248783e-01,-5.244354568543193595e-01,6.590615028217582383e-01,-1.268527072864726879e-01
6.631561434246364684e-01,-3.231066215256304108e-01,6.775645720125356153e-01,-4.681037653173732854e-02
6.359017555077310924e-01,-2.504705125907576990e-01,6.287099468311375672e-01,-1.009248163799790765e-01
6.381777383427958972e-01,-1.838794843195119544e-01,5.796466629182988051e-01,2.486111058824362272e-02
6.132651910269886208e-01,-1.194695411713565802e-01,5.201331333194814110e-01,1.231024899144162327e-01
5.696138609937956288e-01,4.374540604891789808e-02,5.702007045829006193e-01,1.288100007009909398e-01
4.514924727686567829e-01,-2.804667716748233258e-02,4.881354013972800665e-01,1.292253243172465649e-01
1.900372760183989540e-01,-1.659361819109827774e-01,3.345685201380529383e-01,1.665430818276372738e-02
1.225660340990606112e-01,-1.151200578839780136e-01,7.863678045653305082e-02,-1.051349913523227236e-02
9.516997777267602321e-02,8.679115038141409222e-02,-2.106197325696566314e-01,1.022924597151684822e-01
8.246520440506929783e-03,4.770480812550447203e-01,-1.708074345343900402e-01,1.033500593824992209e-01
3.420493400586600563e-01,3.862307206787285452e-01,-1.167252337744328072e-01,1.775411211474873796e-01
4.279586799528430352e-01,3.709850865644758189e-01,-7.589528273058074315e-04,-4.452710494719872014e-02
3.900947800304412905e-01,3.562047344039396268e-01,3.397257152381459588e-02,5.636828335843918625e-03
2.993992585325535027e-01,2.676043978819444558e-01,6.168097277206248397e-02,1.460697294070824326e-02
-2.032903812447341835e-02,8.033698820443471722e-02,1.879428016825566705e-01,1.328568532593429885e-01
-2.449464829668326904e-01,-8.518710240344737339e-02,2.806828505962414844e-01,-4.891835786281079068e-03
-2.031755250664263324e-01,-4.680467046708949863e-02,-5.583392862639688370e-02,-1.657962873571510454e-01
-5.389884487516202055e-02,3.777110930714133036e-02,-2.055547254699281456e-01,-7.686942185959239754e-03
-7.443811034467061327e-02,2.176588970108769561e-01,-1.451283155418387205e-01,1.389699376591959495e-02
-2.958360203353683354e-02,2.826002951095148430e-01,-5.808573677193312745e-02,-8.709695461320485221e-02
7.730098222838792388e-02,2.119297881370958703e-01,-9.817126239403553556e-02,-1.223112175880104735e-02
7.468276147003864718e-02,2.131903951281211018e-01,-9.467418496864736521e-02,-1.809790183717628620e-02
1.589502891796847339e-01,1.358275064314922176e-01,-1.120496055854152961e-01,6.473653514514829399e-04
1.749806743166696377e-01,1.415395719637386196e-01,-1.292351837632886580e-01,4.141995991399906318e-02
1.595652043845592061e-01,1.985511566029979358e-01,-1.122807374277278170e-01,-3.345689180713630473e-02
1.331246577892673810e-01,2.238353427682899799e-01,-1.153419432141255668e-01,-3.514108268389640882e-02
9.375384974251098347e-02,4.106155287269085408e-01,-5.734494283007532389e-02,-2.075965243910569691e-01
8.370939414865297135e-01,-7.663741812714212898e-02,2.470666628520520880e-02,-2.895836968274251300e-01
1.624371153680390867e+00,-5.106621067435852535e-01,7.368440077486854145e-02,-1.660357340853255148e-01
1.723815452214691568e+00,-3.895262527517693307e-01,2.697366252833131028e-01,-2.992092652520278451e-01
2.171726110656400976e+00,-6.793185533506139739e-01,2.310888657592259920e-01,-1.037779598560072125e-01
2.466014209089578912e+00,-7.424475665288345905e-01,3.065721021761356191e-01,-1.912269582227177356e-01
2.742531294989525303e+00,-7.324623707591808586e-01,4.977048708613063255e-01,-2.421700894489289269e-01
2.684171624048875771e+00,-5.117494782163241052e-01,6.570381917356925561e-01,-2.277719967566647075e-01
2.563921260750489761e+00,-1.942894460613158181e-01,7.247739727409052701e-01,-1.940982479861201870e-01
2.471452170821073047e+00,-7.205266507487742556e-02,6.760496572156884376e-01,-9.137622975354542376e-02
2.464309276611770017e+00,1.199589447615234672e-02,6.529238153434626657e-01,7.888860953750409521e-02
2.379420379180197109e+00,1.864317459728600801e-01,6.116881677449061971e-01,1.078066828052218762e-01
2.469935103474586224e+00,1.417394351994664958e-01,4.372041938172547271e-01,1.567588327406554405e-01
2.446880014518753477e+00,1.946615514079676201e-01,4.109861730094349630e-01,2.204998902624429880e-01
2.466898906064897368e+00,2.953015725231553645e-01,2.219470878222247201e-01,2.811749304925926785e-01
2.161761080584819084e+00,5.527368132166697867e-01,8.802907314917843284e-02,2.361198751878549884e-01
2.007858431992153747e+00,6.878533738866627889e-01,-7.868019061431530403e-02,2.968130062431279526e-01
2.020277626408167659e+00,7.300316324472100327e-01,-1.934539814872776597e-02,1.763851218736666726e-01
2.127477457083883472e+00,5.545601972364883059e-01,-8.138460564270172393e-02,2.058313241537206850e-01
2.078307006459286121e+00,6.454178146994482557e-01,-3.771630843222159579e-02,1.438137101258858408e-01
2.068918354324333464e+00,5.695316625817877787e-01,-7.012991640114363268e-02,1.871158248551251790e-01
1.901325616825151776e+00,4.861361239503766418e-01,-7.552341497787004587e-02,2.367071860129004168e-01
1.444896717097660765e+00,4.916393379390623375e-01,1.513087129247109308e-02,7.585303280745725463e-02
6.678479862354131935e-01,3.580642886900779753e-02,2.632997953942418645e-01,1.478850469153317193e-01
6.698479493326685574e-01,7.628322327890257881e-02,2.646170666976338515e-03,-1.895689394076385814e-02
7.079213655507825553e-01,1.720877629177702262e-01,-2.382971403565898316e-01,-7.954048636267085914e-03
6.741059580341119961e-01,2.943389265547426414e-01,-3.751877242288408354e-01,4.033069591603780091e-02
7.681671267807039793e-01,4.111271428310735443e-01,-3.412658232102653288e-01,5.309761230370457774e-02
8.016470132288446848e-01,4.090206468627851089e-01,-1.964369562400028746e-01,-9.958958366013126451e-05
8.378596482425678671e-01,3.324953884512024671e-01,-1.923988623337171688e-01,1.785684048333492646e-02
8.179858550256653427e-01,3.754483816854066180e-01,-1.567262125004879048e-01,6.844516434459227416e-02
7.875184044827268082e-01,4.042587532258257732e-01,-1.425512607153781863e-01,7.764983350684932784e-02
7.280687311824214358e-01,4.406210810355665197e-01,-1.430262556154826004e-01,-2.497633156767173346e-02
6.246437642306484905e-01,4.119181374082769853e-01,-9.442557030234399740e-02,1.881054051302144536e-02
4.225952318406142050e-01,2.405257260686288201e-01,-7.106640797697180711e-02,1.565230640915909188e-01
1.099454020061324949e-01,1.786672393619803956e-01,9.520387473446839666e-02,7.575488014601140796e-02
3.097066393334802631e-02,1.456064752739698598e-01,6.003820821582267486e-02,-2.670319647120863310e-02
4.170897559611676936e-02,1.666265282855519669e-01,-1.340028856780766386e-01,-1.730265737926765524e-01
7.552444328713796284e-02,1.886752686845572513e-01,-2.444148981960074241e-01,-8.878543931772699127e-02
8.273391204671118326e-02,2.593926352446622174e-01,-1.942644514447203208e-01,-1.118441330939561884e-01
4.170969905060060989e-02,4.123410905785104830e-01,-1.045418484518909896e-01,-1.039871957258830526e-01
1.585545752683397147e-01,2.571000386403230475e-01,-1.550172696622271751e-01,-1.102740323805970896e-02
1.467906160336788501e-01,3.203753385457250302e-01,-1.541348741236947539e-01,3.960174221597598243e-03
1.441164361237401437e-01,3.178994935981233061e-01,-1.482380144964685620e-01,-8.517932825714086276e-03
1.550205039071177737e-01,3.560846425515215019e-01,-1.217693734027619490e-01,-4.200129523684069388e-02
1.359946466537194643e-01,3.665900280673385359e-01,-1.126169280088301083e-01,-3.536091817080470878e-02
1.592593975111449012e-01,3.618377032900083612e-01,-1.160693880243681697e-01,-6.616541171982884273e-02
3.171468970968299717e-01,2.150633951997859561e-01,-1.724632840603427253e-01,-6.132245890740078975e-02
7.817696779826006637e-01,-1.061518960782380505e-01,-2.273078276773364270e-01,-3.800576180962994544e-02
1.329226480665855359e+00,-4.387277562202461789e-01,-2.212161144005790614e-01,1.268803000989587870e-02
1.428514802947287166e+00,-4.035054149181125371e-01,-1.382510414962088152e-01,-5.173655185506859100e-02
1.414809874582853677e+00,-1.733480863917267745e-01,3.659331125330371470e-02,-1.108430677780199991e-01
1.807457129909959104e+00,-2.717204412328118601e-01,1.805037625791279243e-01,-1.147583252488098837e-01
2.780316831945263800e+00,-8.143489478146430649e-01,1.487848572588735541e-01,6.810993327074366110e-02
3.017219202113707865e+00,-5.706457301776517443e-01,5.976172163766177992e-01,-2.109510940162269699e-01
2.990099003669110189e+00,-3.681190465354781671e-01,6.993777080674099533e-01,-1.730639471676099772e-01
2.798623160675715038e+00,-6.848522417162639098e-02,7.416212129441240863e-01,-1.728730513973934513e-01
2.718083855817071015e+00,6.329786252946156822e-02,7.415963390407847022e-01,-7.749312441553335429e-02
2.635737027800383103e+00,2.414700238683463174e-01,6.636949503229125913e-01,-2.387260196199941786e-02
2.683377351382440157e+00,2.751915426151880228e-01,4.980408869041739739e-01,7.236638795527794432e-02
2.701191452022231765e+00,4.072909935733580733e-01,3.275883539308622749e-01,5.060792521355195195e-02
2.587901493363930605e+00,3.636938810383598675e-01,1.886188118736613906e-01,1.223235803401629962e-01
2.299931459805093947e+00,3.975296579393628460e-01,-1.672196044668247117e-01,2.840946698057001951e-01
1.910647020802700435e+00,5.159936445981074815e-01,-3.976031278537012215e-01,3.170281308329638836e-01
1.948979658062076847e+00,6.484222158771245637e-01,-3.591406745908392595e-01,2.303170129031488211e-01
2.041795400159440277e+00,6.504127918401801933e-01,-3.195845093295996420e-01,3.992664342780216646e-02
1.992998429406750649e+00,5.157209616499504046e-01,-2.594527364631699085e-01,9.964994738381194317e-02
1.785330036277353427e+00,5.146946177997683280e-01,-1.520204152783227181e-01,4.095373218579434482e-02
1.396229292653239806e+00,3.647623212146803295e-01,-2.835472000472799570e-02,8.259610405613088124e-02
8.688085626970047937e-01,7.833680294667728916e-02,7.872460547172581424e-02,6.564187479047423057e-02
8.721070403567237062e-01,1.054181422128764589e-01,-1.378889453167007062e-01,-8.079699092100087188e-02
8.285605182546645908e-01,1.527954321506472812e-01,-3.852111982698653847e-01,2.079984961580935710e-02
8.142600133195647683e-01,3.517311661974552583e-01,-4.128753687432467068e-01,4.762592932142753477e-02
8.496795911313554939e-01,5.068856469984341917e-01,-3.203951803393100262e-01,2.224583550237194118e-02
9.538497465371482686e-01,4.427985110815072511e-01,-2.419427533630928440e-01,-9.041496030015133689e-02
9.037517383548471228e-01,4.538404397028685811e-01,-2.107094244552867868e-01,-5.400163924990832032e-02
8.528641272463597378e-01,5.078447421435905440e-01,-1.568978005287229305e-01,-8.233871305147807962e-02
8.040128100022239099e-01,6.109794114025648426e-01,-1.483195659239902320e-01,-9.004917468632063493e-02
5.303190510949913339e-01,8.558611718132318469e-01,1.320573984017572866e-02,-1.766896102178816541e-01
5.649412998378062767e-01,7.576946432005320364e-01,-5.953653930138870509e-02,-9.153190332265168094e-02
5.510939585123724171e-01,6.758616583858634286e-01,-1.302480869062909163e-01,-7.033999723272496563e-02
3.060517482879470674e-01,4.820608721648641515e-01,9.859368580453733988e-03,4.042553491741791849e-02
4.871756332569225634e-02,3.546723357330982540e-01,2.108455635681576179e-02,2.302198119648186936e-02
3.138503927180562314e-02,3.472576013914362436e-01,-8.475606460324709712e-02,-6.049791013695779429e-04
-5.970102307774632910e-02,4.125776231368940561e-01,-1.874282577178706943e-01,-8.702224715822098888e-02
1.896186076612441096e-02,5.068445757095019211e-01,-2.160094915150019002e-01,-9.949398943385981409e-02
-1.847553949502331316e-02,6.185275196819070009e-01,-7.576312969983584056e-02,-1.203974567971148601e-01
4.853833398583501380e-01,5.769137421309680769e-02,-2.683193651010548075e-01,1.717101078874191666e-01
5.145303254200175314e-01,-6.967055399572076591e-02,-1.928494867224391784e-01,-3.174587864203452792e-02
5.509708569946348833e-01,-1.249335974708927766e-01,-2.139779326129946924e-01,2.071988927122342394e-02
4.353119139532161119e-01,-2.262613161665396055e-01,-1.236415885879359189e-01,6.747423362664410618e-02
2.928380393760147138e-01,-2.147148473155274795e-01,-1.009913254018486861e-01,7.750878366991111046e-02
2.906333418841874350e-01,-1.617073131257747431e-01,-9.612319846523846578e-02,2.617659475991226947e-03
3.313695267466426619e-01,-2.479717367030278008e-01,-1.778706206733651762e-01,2.707486834697316047e-02
3.948269934430081451e-01,-2.161355998766070763e-01,-2.110820818923647979e-01,2.757365677362953738e-02
5.342785609163448468e-01,-1.808668080005195744e-01,-2.183296929930645391e-01,1.096792645434603308e-01
1.729981984344111101e-01,1.011357826110325930e-01,7.955712773451792397e-03,-6.684662608239436143e-02
-9.055604813032344658e-03,2.712569527003209080e-01,4.544041513197240312e-02,2.634700818218976316e-03
-8.570527545629268162e-02,3.430204652929595421e-01,1.163209827129178947e-01,-6.603390536321494808e-02
-6.532354597313606848e-02,2.950825771791026897e-01,1.009954692060749948e-01,-4.974224353415282462e-03
-1.485206237636181592e-01,3.468729481155273242e-01,8.735004512159305623e-02,-5.930811591292790147e-02
-2.290353075070272748e-01,2.709075722655950869e-01,1.174539306974076852e-01,-4.766586142321796449e-02
-2.031382038457273387e-01,1.722839182664905877e-01,1.995494059363544723e-02,-1.227234551907704641e-01
-1.436672420292098851e-01,2.405288636731232194e-03,-5.548888465806635362e-02,-7.803738208500196616e-02
-6.491231828212354338e-02,-7.130539918562213419e-02,-1.794601489700042574e-01,9.866835778224367082e-02
-7.282306840762390321e-01,4.911879959365346160e-01,-5.979350825598722663e-02,-1.877591589803553895e-01
-1.201848814546242927e+00,8.640601750504299794e-01,2.807445168971425820e-02,-7.338933387229215621e-02
-1.168036448729387500e+00,8.221759468881455479e-01,-1.848217848906069660e-03,-5.985019869213720201e-02
-1.208376279763044625e+00,8.444025227128104660e-01,1.648332962552373493e-03,-8.301126096506844521e-02
-1.204836627282373840e+00,7.460107845106570545e-01,2.588205327008648304e-02,-1.900122517786090315e-02
-1.090716013763791015e+00,5.543003786140233702e-01,-6.806052224635186776e-02,9.068903688898075077e-02
-9.846126280777587336e-01,4.114737128966465818e-01,-1.016794662972362456e-01,4.654585979317621414e-02
-9.992252604892177814e-01,3.462030036439549541e-01,-8.078465969940623603e-02,9.379394788327222177e-02
-9.980955895631378194e-01,2.321985368327261490e-01,-6.651846147565070033e-02,1.312278419448721367e-01
-8.751916168715472288e-01,3.204650965410189012e-01,-1.637859443431177731e-01,5.451322788671320030e-02
-8.840540780369634533e-01,3.383040936475858462e-01,-1.471319676656313025e-01,1.260400622111784719e-02
-9.149345166048785671e-01,1.555354220518861963e-01,-2.101792218841305737e-02,-7.410912421901882929e-02
-9.292257306073045120e-01,-6.032325916873722271e-02,-2.349153609745194271e-02,2.033594330683718976e-02
-9.300889046253197900e-01,-1.883141649891528213e-01,-2.573873176056612477e-02,5.021227103724423824e-02
-1.059450892083835027e+00,-3.610047554282266868e-02,1.920494860195839579e-02,-2.999472593704885504e-02
-1.002611317061986140e+00,-1.649269623385173356e-01,-1.462177261230046543e-02,6.140093296340065621e-02
-9.420628486577837801e-01,-1.300244271035961019e-01,-1.823186727344688896e-02,6.457419218695223395e-02
-9.591124949087990181e-01,-1.464507516789934627e-01,2.132125246236366012e-02,5.269427596042844386e-02
-9.908820000192234412e-01,-9.547257449441955146e-02,4.402570459536597758e-02,1.697286086125510129e-02
-1.010454362975482745e+00,-3.964128938625337273e-02,3.245597661642354859e-02,-5.010544937320937642e-02
-1.159953942156352280e+00,1.119061965654254143e-01,4.340487013678576145e-03,-1.437230462381740848e-01
-1.688354568151626989e+00,5.950603048830100938e-01,1.113889978008347770e-01,-2.100272172824040606e-01
-1.600517134718606682e+00,5.058024458974119675e-01,6.875611816238594298e-02,-1.531413984891027147e-01
-1.488851291390554499e+00,4.207410321738562775e-01,2.036813933745329486e-03,-1.826166806059943970e-01
-1.458708700957383364e+00,5.406451063149907421e-01,3.325085889186701893e-03,-2.189584844414941833e-01
-8.070755412152944563e-01,2.110870945422873846e-01,5.718576587910517706e-02,-1.538569346354925482e-01
2.399895090723857261e-01,-4.343962970803493667e-02,4.238528137700294240e-01,-5.610889674819293793e-01
1.440623725449164727e+00,-7.774284177476655788e-01,3.398694666899669814e-01,-1.186595033506195607e-01
1.819675281999650451e+00,-5.533141433562955847e-01,5.930124070740994124e-01,-7.162345203126874171e-02
1.903040172979388434e+00,-3.905753583253332439e-01,5.931505119521254255e-01,-1.093867465183614995e-02
1.932286815679536529e+00,-4.027552646684360305e-01,4.848400007362913544e-01,1.288813938931881176e-01
1.848734139392844922e+00,-1.680227329203737296e-02,5.469797784951948572e-01,1.279537690258374660e-01
1.548146000852393289e+00,5.734594192635731336e-01,7.477078218267156906e-01,-9.319512779528459079e-02
1.664064292669606981e+00,4.040835168382166387e-01,6.162609490498662801e-01,8.852156278508882536e-02
1.612035044052288590e+00,5.473320319091627972e-01,5.108557651031242486e-01,1.715866558052457636e-01
1.528031124093124582e+00,7.019666691638027922e-01,4.668112220030276593e-01,1.464166486575994020e-01
1.622398258722301811e+00,5.789458363811198494e-01,2.479902852640917255e-01,2.636264465529573608e-01
1.491691340605302951e+00,5.299813609793773139e-01,9.796888636915351833e-02,2.806552880309476361e-01
1.238475619157621388e+00,5.652195344230941387e-01,-1.045093314665361400e-01,2.745064381646802887e-01
1.264217278322059546e+00,6.274139517082185646e-01,-4.931628829275080950e-02,1.965770590365076842e-01
1.269148682730600441e+00,4.846660557131456937e-01,-6.609720471862748359e-02,1.318587039567258590e-01
1.024491895868693048e+00,4.522056606541412505e-01,2.481107054864928330e-03,1.049068837400436438e-01
6.996239986355429208e-01,3.908342982405993982e-01,8.292985496485257013e-02,9.835803833989988088e-02
4.248218088596474318e-01,2.612841161198875550e-01,9.513612702802615173e-02,2.250732164636880250e-02
2.135714496361138526e-01,2.754110763272494267e-01,-2.367385082211497654e-02,-1.173810699236592231e-01
2.006924111891237594e-01,2.165321826564879926e-01,-1.561750635127448772e-01,-7.682162308798250183e-02
2.079396127808432471e-01,2.800024132708228697e-01,-2.316118772096199541e-01,-1.188790539419997405e-01
2.629662903931836992e-01,4.788090456542306028e-01,-2.317143290199590588e-01,-1.233824483253370408e-01
1.813823789124965058e-01,6.499939224791497772e-01,-1.234092876991620125e-01,-1.670727285844934573e-01
3.131547235694008835e-01,5.078533724838921737e-01,-1.779269100368536249e-01,-5.113156971613108670e-02
3.424557351431705143e-01,4.674294323395167261e-01,-1.462889452689585812e-01,-2.452869463935689054e-02
3.467674107444005949e-01,5.036033205482870478e-01,-1.483361807095585072e-01,-1.581210879900065702e-01
4.808358570427977430e-01,3.904292727573584476e-01,-2.098865306187293334e-01,-1.120545780254449952e-01
5.946401536781793506e-01,5.319774688747881397e-01,-6.719144427229470362e-02,-2.358239381057153639e-01
1.871405999810697107e+00,-6.381220702693042313e-01,-3.146162924278471107e-01,4.678456809442700925e-01
2.461595653933548622e+00,-5.398180824511655818e-01,1.658426465499650559e-01,2.043127040203540634e-02
2.848972971637852236e+00,-6.360979077727157982e-01,2.944156547421538095e-01,-3.334981619373150741e-01
3.215527065722195932e+00,-8.494700154008762993e-01,2.488832014576570772e-01,-1.390131583897925571e-01
3.178152009147824586e+00,-5.742542741429765840e-01,5.628354684102597760e-01,-3.568242081008505817e-01
3.055953849973197745e+00,6.169539649443439577e-02,6.648393177129021669e-01,-1.717058655946886447e-01
2.907324929882610931e+00,4.264591866767845629e-01,8.121398675059858796e-01,-1.508185227208323487e-01
2.940173310149820640e+00,3.330454850619253282e-01,6.145950486855288331e-01,-8.562146515909363487e-03
2.749936714580961894e+00,6.680811984254333424e-01,5.270404919305329283e-01,2.393250919195155646e-02
2.845605004229510904e+00,6.635111603171389705e-01,5.137564826162600573e-01,4.832437905942127410e-02
2.911582858630027193e+00,5.422232985698105523e-01,2.463440763158277480e-01,1.493289058965195371e-01
2.781394780494705454e+00,5.972261456350613784e-01,2.444986037961111025e-01,1.307063171807767432e-01
2.562410100956688197e+00,6.442789654127181187e-01,-6.342025445222540525e-02,3.067744391223640177e-01
2.338178656244964682e+00,7.860705471053195392e-01,-2.537763551794602890e-02,2.198971979708611024e-01
2.444135998624093364e+00,7.746869615088782801e-01,-1.152415292582159856e-01,1.877208470393463835e-01
2.449784642074792629e+00,6.814179511582900695e-01,-7.914787407358947480e-02,1.946225105935714406e-01
2.314281009765200459e+00,6.525058853306454631e-01,-2.971152064777900226e-02,1.296971066259031136e-01
1.742364728512189709e+00,4.705369528234386589e-01,2.418792233089960275e-01,1.882887347137623957e-01
1.349356738379731802e+00,2.208435780032612095e-01,3.221728563546665813e-01,1.491257233776648039e-01
1.267414654434439125e+00,1.878265042709251209e-01,1.176901378475269100e-01,9.210195091639450382e-03
1.185374550178406317e+00,3.323967384568152772e-01,-1.456358707407035824e-01,-1.242138818892968011e-01
1.174489896536992539e+00,5.062182894817164325e-01,-3.981881007419976748e-01,-5.182847910894394783e-02
1.154770458059718230e+00,6.678423758914052710e-01,-3.117456767374007232e-01,-1.705086020091448051e-02
1.355472126050898618e+00,5.257852223528135527e-01,-3.208042676695151418e-01,6.841912830275875823e-02
1.409655944207293565e+00,4.712945753598091203e-01,-3.293210610522727122e-01,-1.771508423463702409e-02
1.440338627247720105e+00,4.942046527225318897e-01,-3.454428459228567339e-01,-4.402885364030695303e-02
1.360935963910961277e+00,4.641193135488103083e-01,-2.680327470972606596e-01,4.658339028356700551e-02
1.158775940135001292e+00,4.408786461873319684e-01,-1.580754838295492792e-01,-3.034510830562053840e-03
7.097677583422310477e-01,2.833695057648352167e-01,7.225833840268260089e-02,7.244965979573894654e-02
4.817361404422529914e-01,1.751436195832632436e-01,3.218989043951586693e-02,-1.356682634543170674e-01
3.751932175749634890e-01,1.403618311110036987e-01,-8.656289491047228224e-02,-1.600819275673051878e-01
3.791046157840783359e-01,2.203720251647924011e-01,-3.264991333359804071e-01,-9.957977764979142332e-02
3.556414753695035236e-01,4.005476906779878998e-01,-3.587703570919301144e-01,-1.614124955586139221e-01
4.519130609743658433e-01,5.116258749513633575e-01,-2.791764818703121875e-01,-1.060586147414727398e-01
5.390300129192893142e-01,3.916080438221587467e-01,-1.986199208514566328e-01,-1.971194392518517136e-01
3.848581699726051353e-01,4.592269640267016007e-01,-1.322934501687470510e-01,-1.379888222840803258e-01
1.376719054932404318e-01,4.740670106680686668e-01,-1.448768944171156120e-02,-1.324747576826617035e-01
7.839348981740745792e-02,5.901993086314955006e-01,-1.148993742000291307e-02,-1.947793359973461758e-01
5.468379677216343715e-02,6.345251522749724149e-01,-7.164340528208973380e-02,-1.740841743703694933e-01
5.278847115649132338e-03,7.001309097470438392e-01,-4.491688575337306200e-02,-2.372152971024688306e-01
6.060256319535556324e-02,6.468324807425738232e-01,-3.003009296967461272e-02,-2.530662559151651836e-01
7.468073847979308511e-01,-9.360464228410883547e-02,-1.897747190056584821e-01,7.301601514661640313e-02
5.793627024247842705e-01,-1.186390619916897898e-01,3.871473564279558077e-02,6.064304121902759637e-02
4.892442404122894772e-01,-2.150088127577913233e-01,-6.172848035500623498e-02,3.867808625401525369e-02
5.149930918557050763e-01,-2.121479117117877344e-01,-2.519764896403943188e-01,-4.205655294442051106e-02
5.282595141518043880e-01,2.357721880843638429e-02,-4.004873277585322411e-01,-4.882075618317179011e-02
5.379827419468868888e-01,3.858753787093949228e-01,-2.325720254154219069e-01,-5.295618792521396279e-02
6.822228683159432538e-01,2.915119421344474215e-01,-1.308619981708328273e-01,5.407667034918128834e-03
5.626867725975692736e-01,2.316479144347696750e-01,-2.637542185963786048e-02,-4.128609703842521517e-02
4.846505387768297313e-01,1.288674056342366814e-01,6.759275024021160760e-02,-5.634348979263029134e-02
4.217411499927427032e-01,-5.322468227696733334e-03,2.837214002014497305e-02,-6.085309499301194691e-03
3.967485709017131157e-01,-7.080302461866164188e-02,-6.361613615082913065e-02,7.852686449121265566e-03
4.420255501198278036e-01,3.769928319948111228e-02,-1.968703433599978680e-01,-7.875415533958947389e-02
